,location,total_sqft,bath,price,bhk
4779,Malleshwaram,2215.0,3.0,275.0,3
4780,Malleshwaram,1600.0,3.0,160.0,3
4781,Malleshwaram,2475.0,4.0,300.0,3
4783,Malleshwaram,2215.0,4.0,310.0,3
4784,Malleshwaram,480.0,1.0,60.0,1
4785,Malleshwaram,1290.0,2.0,120.0,2
4786,Malleshwaram,2475.0,4.0,326.0,3
4787,Malleshwaram,2476.0,3.0,337.0,3
4788,Malleshwaram,900.0,2.0,90.0,2
4790,Malleshwaram,2050.0,4.0,270.0,3
4791,Malleshwaram,900.0,2.0,72.0,2
4792,Malleshwaram,620.0,1.0,86.8,1
4793,Malleshwaram,2475.0,4.0,337.0,3
4794,Malleshwaram,2215.0,3.0,275.0,3
4795,Malleshwaram,2215.0,3.0,330.0,3
4797,Malleshwaram,1020.0,2.0,80.0,2
4798,Malleshwaram,2200.0,3.0,275.0,3
4799,Malleshwaram,2475.0,4.0,326.0,3
4800,Malleshwaram,1500.0,2.0,140.0,2
4801,Malleshwaram,2475.0,4.0,340.0,3
4802,Malleshwaram,1400.0,2.0,190.0,2
4803,Malleshwaram,2475.0,4.0,300.0,3
4804,Malleshwaram,2400.0,3.0,380.0,3
4805,Malleshwaram,580.0,1.0,45.0,1
4806,Malleshwaram,1410.0,2.0,125.0,2
4809,Marathahalli,1220.0,2.0,57.0,2
4810,Marathahalli,1200.0,2.0,52.0,2
4811,Marathahalli,1200.0,2.0,60.0,2
4812,Marathahalli,1933.0,3.0,140.0,3
4813,Marathahalli,950.0,2.0,46.96,2
4814,Marathahalli,1230.0,2.0,80.0,2
4815,Marathahalli,3800.0,4.0,250.0,4
4816,Marathahalli,1019.0,2.0,49.85,2
4817,Marathahalli,1215.0,2.0,67.0,2
4818,Marathahalli,2181.0,3.0,152.0,4
4819,Marathahalli,1170.0,2.0,53.0,2
4820,Marathahalli,1019.0,2.0,49.86,2
4821,Marathahalli,1325.0,2.0,71.55,2
4822,Marathahalli,1220.0,2.0,56.5,2
4824,Marathahalli,1152.0,2.0,56.0,2
4825,Marathahalli,1610.0,3.0,90.0,3
4826,Marathahalli,1146.0,2.0,70.0,2
4828,Marathahalli,1469.0,3.0,89.0,3
4833,Marathahalli,2519.0,5.0,185.0,4
4835,Marathahalli,957.0,2.0,46.9,2
4836,Marathahalli,1583.0,3.0,105.0,3
4837,Marathahalli,2524.0,5.0,190.0,4
4841,Marathahalli,1071.0,2.0,52.25,2
4842,Marathahalli,1215.0,2.0,58.86,2
4843,Marathahalli,1102.0,2.0,53.67,2
4844,Marathahalli,1900.0,3.0,123.0,3
4845,Marathahalli,1045.0,2.0,60.0,2
4847,Marathahalli,1215.0,2.0,58.86,2
4848,Marathahalli,1365.0,2.0,73.0,2
4853,Marathahalli,1208.0,2.0,70.0,2
4854,Marathahalli,1325.0,1.0,92.0,2
4855,Marathahalli,1525.0,3.0,90.0,3
4856,Marathahalli,1937.0,3.0,140.0,3
4857,Marathahalli,1550.0,3.0,83.0,3
4858,Marathahalli,1350.0,2.0,86.0,2
4859,Marathahalli,957.0,2.0,47.0,2
4861,Marathahalli,1230.0,2.0,57.0,2
4862,Marathahalli,1200.0,2.0,58.0,2
4864,Marathahalli,607.0,1.0,35.0,1
4865,Marathahalli,1583.0,3.0,109.0,3
4866,Marathahalli,1075.0,2.0,52.43,2
4867,Marathahalli,1360.0,2.0,103.0,2
4868,Marathahalli,1220.0,2.0,58.5,2
4869,Marathahalli,950.0,2.0,45.68,2
4870,Marathahalli,615.0,1.0,44.0,1
4871,Marathahalli,1595.0,3.0,90.0,3
4872,Marathahalli,1350.0,2.0,89.0,2
4873,Marathahalli,1020.0,2.0,57.0,2
4874,Marathahalli,1600.0,3.0,88.0,2
4875,Marathahalli,780.0,1.0,55.0,1
4876,Marathahalli,1710.0,3.0,100.0,3
4878,Marathahalli,1358.0,2.0,81.0,2
4879,Marathahalli,1205.0,2.0,75.0,2
4880,Marathahalli,1730.0,3.0,110.0,3
4881,Marathahalli,1583.0,3.0,115.0,3
4882,Marathahalli,1200.0,2.0,67.0,2
4883,Marathahalli,1095.0,2.0,60.0,2
4884,Marathahalli,1060.0,2.0,48.0,2
4885,Marathahalli,1050.0,2.0,65.0,2
4886,Marathahalli,1102.0,2.0,53.67,2
4887,Marathahalli,1026.0,2.0,49.95,2
4890,Marathahalli,1220.0,2.0,59.0,2
4891,Marathahalli,881.0,2.0,48.06,2
4893,Marathahalli,1710.0,3.0,100.0,3
4894,Marathahalli,1680.0,3.0,105.0,3
4895,Marathahalli,1910.0,3.0,119.0,3
4896,Marathahalli,1602.0,2.0,104.0,2
4897,Marathahalli,700.0,1.0,38.0,1
4898,Marathahalli,1469.0,3.0,89.0,3
4900,Marathahalli,1690.0,3.0,116.0,3
4901,Marathahalli,1065.0,2.0,55.0,2
4902,Marathahalli,1693.0,3.0,125.0,3
4903,Marathahalli,1693.0,3.0,125.0,3
4904,Marathahalli,1196.0,2.0,57.9,2
4905,Marathahalli,1595.0,3.0,88.0,3
4906,Marathahalli,2122.0,3.0,125.0,3
4907,Marathahalli,1730.0,3.0,115.0,3
4910,Marathahalli,1125.0,2.0,55.0,2
4911,Marathahalli,1950.0,3.0,115.0,3
4912,Marathahalli,1250.0,2.0,68.0,2
4913,Marathahalli,1125.0,2.0,56.8,2
4914,Marathahalli,1350.0,2.0,90.0,2
4915,Marathahalli,1200.0,2.0,53.0,2
4916,Marathahalli,2500.0,5.0,175.0,4
4917,Marathahalli,957.0,2.0,47.0,2
4920,Marathahalli,1350.0,2.0,60.0,2
4921,Marathahalli,3400.0,4.0,235.0,4
4922,Marathahalli,1350.0,2.0,99.0,2
4924,Marathahalli,1285.0,2.0,55.0,2
4925,Marathahalli,2500.0,5.0,181.0,4
4926,Marathahalli,3800.0,4.0,235.0,4
4927,Marathahalli,3951.0,4.0,230.0,4
4928,Marathahalli,1125.0,2.0,54.8,2
4929,Marathahalli,1700.0,3.0,126.0,3
4931,Marathahalli,1270.0,2.0,73.0,2
4933,Marathahalli,950.0,2.0,46.7,2
4934,Marathahalli,1550.0,3.0,85.0,3
4935,Marathahalli,1019.0,2.0,49.86,2
4936,Marathahalli,1144.0,2.0,65.0,2
4937,Marathahalli,1240.0,2.0,55.0,2
4938,Marathahalli,1100.0,2.0,75.0,1
4939,Marathahalli,1156.0,2.0,52.0,2
4940,Marathahalli,2524.0,5.0,180.0,4
4941,Marathahalli,1135.0,2.0,60.0,2
4942,Marathahalli,1839.0,3.0,130.0,3
4943,Marathahalli,1170.0,2.0,85.0,2
4944,Marathahalli,1102.0,2.0,53.67,2
4945,Marathahalli,1108.0,2.0,60.0,3
4946,Marathahalli,1449.0,3.0,110.0,3
4947,Marathahalli,1360.0,2.0,101.0,2
4948,Marathahalli,1026.0,2.0,50.18,2
4951,Marathahalli,1270.0,2.0,80.0,2
4952,Marathahalli,1100.0,2.0,50.0,2
4953,Marathahalli,1196.0,2.0,57.95,2
4955,Marathahalli,1485.0,2.0,90.0,3
4956,Marathahalli,1146.0,2.0,69.0,2
4957,Margondanahalli,1090.0,2.0,58.0,2
4958,Margondanahalli,1200.0,2.0,58.5,2
4959,Margondanahalli,1200.0,2.0,67.0,2
4960,Margondanahalli,1200.0,2.0,65.0,3
4961,Margondanahalli,1000.0,2.0,57.0,2
4963,Margondanahalli,1200.0,2.0,69.0,2
4964,Margondanahalli,900.0,2.0,49.0,2
4965,Margondanahalli,1140.0,2.0,60.0,2
4966,Margondanahalli,1100.0,2.0,55.0,2
4967,Margondanahalli,1152.0,1.0,66.0,2
4969,Margondanahalli,1200.0,2.0,65.0,2
4970,Margondanahalli,1050.0,2.0,58.0,2
4971,Margondanahalli,1160.0,2.0,65.0,2
4972,Margondanahalli,1334.0,2.0,67.76,2
4973,Marsur,1800.0,4.0,145.0,4
4974,Marsur,1200.0,3.0,90.0,3
4975,Marsur,1200.0,3.0,120.0,3
4976,Mico Layout,5000.0,9.0,210.0,9
4977,Mico Layout,1550.0,2.0,65.0,3
4978,Mico Layout,1125.0,2.0,40.0,2
4979,Mico Layout,1190.0,2.0,39.25,2
4980,Mico Layout,800.0,1.0,29.5,1
4981,Mico Layout,1250.0,2.0,44.0,3
4982,Mico Layout,1171.0,2.0,39.0,2
4983,Mico Layout,1200.0,2.0,53.5,2
4984,Mico Layout,1670.0,3.0,59.0,3
4985,Mico Layout,1140.0,2.0,43.0,2
4986,Munnekollal,1170.0,2.0,52.0,2
4987,Munnekollal,1102.0,2.0,53.67,2
4988,Munnekollal,1390.0,3.0,68.0,3
4989,Munnekollal,1200.0,2.0,49.5,2
4990,Munnekollal,950.0,2.0,46.5,2
4991,Munnekollal,1560.0,3.0,75.0,3
4992,Munnekollal,1750.0,3.0,86.5,3
4993,Munnekollal,1385.0,2.0,66.5,3
4994,Munnekollal,1080.0,2.0,45.0,2
4995,Munnekollal,1170.0,2.0,59.0,2
4997,Munnekollal,1200.0,2.0,57.9,3
4998,Munnekollal,1030.0,2.0,50.36,2
4999,Murugeshpalya,1296.0,2.0,81.0,2
5000,Murugeshpalya,1550.0,3.0,74.0,3
5001,Murugeshpalya,1845.0,3.0,91.0,3
5002,Murugeshpalya,1185.0,2.0,85.0,2
5003,Murugeshpalya,1225.0,2.0,48.0,2
5004,Murugeshpalya,1930.0,3.0,75.0,3
5005,Murugeshpalya,1600.0,2.0,65.0,3
5006,Murugeshpalya,1344.0,2.0,56.0,3
5007,Murugeshpalya,1500.0,2.0,70.0,3
5008,Murugeshpalya,1855.0,3.0,96.0,3
5009,Murugeshpalya,1175.0,2.0,75.0,2
5010,Mysore Road,1175.0,2.0,73.5,2
5011,Mysore Road,1710.0,4.0,91.31,3
5012,Mysore Road,1020.0,2.0,48.95,2
5013,Mysore Road,1175.0,2.0,73.5,2
5014,Mysore Road,1070.0,2.0,45.0,2
5015,Mysore Road,1239.0,2.0,53.0,2
5016,Mysore Road,1060.0,2.0,62.0,2
5017,Mysore Road,980.0,2.0,45.47,2
5018,Mysore Road,883.0,2.0,40.0,2
5019,Mysore Road,1525.0,3.0,96.0,3
5020,Mysore Road,1200.0,2.0,65.0,2
5024,Mysore Road,883.0,2.0,40.95,2
5025,Mysore Road,1070.0,2.0,49.65,2
5027,Mysore Road,883.0,2.0,50.0,2
5028,Mysore Road,1155.0,2.0,51.0,2
5029,Mysore Road,1003.0,2.0,43.0,2
5030,Mysore Road,1237.0,2.0,73.0,2
5031,Mysore Road,883.0,2.0,45.0,2
5032,Mysore Road,1170.0,2.0,65.0,2
5033,Mysore Road,1029.5,2.0,50.855,2
5034,Mysore Road,940.0,2.0,43.61,2
5036,Mysore Road,1020.0,2.0,48.95,2
5037,Mysore Road,1568.0,2.0,100.0,3
5039,Mysore Road,1175.0,2.0,70.5,2
5040,Mysore Road,1080.0,2.0,60.0,3
5042,Mysore Road,883.0,2.0,37.0,2
5044,NGR Layout,1020.0,2.0,45.9,2
5045,NGR Layout,1105.0,2.0,49.73,2
5046,NGR Layout,1022.0,2.0,45.9,2
5047,NGR Layout,1020.0,2.0,45.0,2
5048,NGR Layout,1019.0,2.0,45.9,2
5049,NGR Layout,1020.0,2.0,46.0,2
5050,NGR Layout,1021.0,2.0,46.0,2
5051,NGR Layout,1021.0,2.0,45.9,2
5052,NRI Layout,1565.0,2.0,75.0,3
5053,NRI Layout,2500.0,5.0,130.0,5
5054,NRI Layout,1125.0,2.0,45.56,2
5055,NRI Layout,2150.0,4.0,115.0,4
5056,NRI Layout,1250.0,2.0,75.0,2
5057,NRI Layout,1789.0,3.0,75.0,3
5058,NRI Layout,1731.0,3.0,64.11,3
5059,NRI Layout,2400.0,2.0,125.0,2
5060,NRI Layout,2700.0,5.0,95.75,4
5061,Nagarbhavi,1630.0,2.0,98.0,3
5062,Nagarbhavi,1350.0,3.0,150.0,3
5063,Nagarbhavi,1200.0,2.0,150.0,2
5065,Nagarbhavi,2400.0,3.0,160.0,3
5066,Nagarbhavi,884.0,2.0,36.0,1
5067,Nagarbhavi,1055.0,2.0,55.0,2
5069,Nagarbhavi,1223.0,2.0,60.0,2
5070,Nagarbhavi,956.0,2.0,49.0,2
5072,Nagarbhavi,1200.0,2.0,150.0,2
5073,Nagarbhavi,1400.0,2.0,85.0,3
5075,Nagarbhavi,1145.0,2.0,40.0,2
5076,Nagarbhavi,710.0,2.0,40.0,1
5078,Nagarbhavi,1212.0,2.0,50.0,2
5079,Nagarbhavi,1020.0,2.0,55.0,2
5081,Nagarbhavi,1120.0,2.0,53.0,2
5083,Nagarbhavi,1146.0,2.0,50.0,2
5085,Nagarbhavi,1190.0,2.0,63.0,2
5087,Nagarbhavi,1050.0,2.0,80.0,2
5088,Nagarbhavi,2500.0,3.0,180.0,5
5091,Nagarbhavi,1400.0,2.0,135.0,3
5093,Nagarbhavi,1100.0,2.0,46.2,2
5094,Nagarbhavi,1080.0,2.0,49.0,2
5095,Nagarbhavi,1800.0,3.0,180.0,4
5096,Nagarbhavi,1225.0,2.0,58.0,2
5097,Nagasandra,980.0,2.0,48.0,2
5098,Nagasandra,2400.0,4.0,145.0,4
5100,Nagasandra,1650.0,3.0,95.0,3
5101,Nagasandra,1500.0,2.0,91.0,2
5102,Nagavara,400.0,1.0,14.0,1
5103,Nagavara,2172.65,3.0,120.0,4
5105,Nagavara,2319.0,3.0,180.0,3
5106,Nagavara,2430.0,4.0,180.0,3
5107,Nagavara,936.0,2.0,40.2,2
5108,Nagavara,1125.0,2.0,44.5,2
5109,Nagavara,1315.0,2.0,70.0,2
5110,Nagavara,1077.0,2.0,50.0,2
5111,Nagavara,2496.0,4.0,125.0,4
5112,Nagavara,1110.0,2.0,44.95,2
5113,Nagavara,1247.0,2.0,58.56,2
5114,Nagavarapalya,1392.0,2.0,99.0,2
5115,Nagavarapalya,705.0,1.0,52.5,1
5116,Nagavarapalya,1300.0,3.0,80.0,3
5117,Nagavarapalya,705.0,1.0,57.0,1
5118,Nagavarapalya,705.0,1.0,55.0,1
5119,Nagavarapalya,705.0,1.0,57.0,1
5120,Nagavarapalya,1335.0,2.0,110.0,2
5121,Nagavarapalya,1260.0,2.0,85.5,2
5122,Narayanapura,1308.0,2.0,89.04,2
5123,Narayanapura,1566.0,3.0,83.3,3
5124,Narayanapura,1485.0,3.0,85.0,3
5125,Narayanapura,1302.0,2.0,69.1,2
5126,Narayanapura,1308.0,2.0,89.04,2
5127,Narayanapura,2357.0,3.0,135.0,3
5128,Narayanapura,2357.0,3.0,135.0,3
5129,Narayanapura,1469.0,2.0,99.14,2
5130,Neeladri Nagar,1053.0,2.0,45.0,2
5131,Neeladri Nagar,1363.0,2.0,68.0,2
5132,Neeladri Nagar,2556.0,3.0,133.0,3
5133,Neeladri Nagar,674.0,1.0,21.0,1
5134,Neeladri Nagar,527.0,1.0,26.0,1
5135,Neeladri Nagar,1167.0,2.0,38.0,3
5136,Neeladri Nagar,1060.0,2.0,35.0,2
5137,Neeladri Nagar,640.0,1.0,20.5,1
5139,Neeladri Nagar,1105.0,2.0,30.0,2
5140,Neeladri Nagar,1100.0,2.0,30.0,2
5141,Neeladri Nagar,2111.0,3.0,103.0,3
5142,Nehru Nagar,1775.0,3.0,110.0,3
5143,Nehru Nagar,2363.0,5.0,120.0,4
5144,Nehru Nagar,2342.0,3.0,115.0,4
5145,Nehru Nagar,967.0,2.0,41.1,2
5146,Nehru Nagar,1374.0,3.0,72.0,3
5147,Nehru Nagar,1674.0,3.0,90.0,3
5148,Nehru Nagar,1269.0,2.0,63.0,3
5149,Nehru Nagar,1100.0,2.0,50.0,2
5150,Nehru Nagar,1674.0,3.0,81.0,3
5151,OMBR Layout,2420.0,3.0,185.0,3
5152,OMBR Layout,1078.0,2.0,65.0,2
5153,OMBR Layout,1101.0,2.0,65.5,2
5154,OMBR Layout,1041.0,2.0,65.5,2
5155,OMBR Layout,1300.0,2.0,80.0,2
5156,OMBR Layout,1085.0,2.0,64.0,2
5157,OMBR Layout,1855.0,3.0,145.0,3
5158,OMBR Layout,1050.0,2.0,48.0,2
5160,OMBR Layout,1165.0,2.0,88.5,2
5161,OMBR Layout,1101.0,2.0,66.0,2
5162,OMBR Layout,3400.0,4.0,275.0,4
5164,Old Airport Road,2732.0,4.0,204.0,4
5166,Old Airport Road,3356.0,4.0,251.0,4
5167,Old Airport Road,1206.0,2.0,75.0,2
5168,Old Airport Road,2774.0,4.0,207.0,4
5169,Old Airport Road,2690.0,4.0,191.0,4
5170,Old Airport Road,2690.0,4.0,199.0,4
5171,Old Airport Road,1655.0,2.0,97.65,2
5172,Old Airport Road,1075.0,2.0,60.0,2
5173,Old Airport Road,1858.0,2.0,167.0,3
5174,Old Airport Road,1150.0,2.0,90.0,2
5175,Old Airport Road,2690.0,4.0,191.0,4
5176,Old Airport Road,2658.0,5.0,187.0,4
5177,Old Airport Road,946.0,2.0,58.0,2
5178,Old Airport Road,2774.0,4.0,208.0,4
5179,Old Airport Road,2774.0,4.0,208.0,4
5180,Old Airport Road,3200.0,4.0,280.0,4
5181,Old Airport Road,2690.0,4.0,201.0,4
5182,Old Airport Road,1145.0,2.0,75.0,2
5183,Old Airport Road,2732.0,4.0,194.0,4
5184,Old Airport Road,2658.0,5.0,189.0,4
5185,Old Airport Road,2774.0,4.0,197.0,4
5186,Old Airport Road,3496.0,4.0,262.0,4
5187,Old Airport Road,2774.0,4.0,197.0,4
5188,Old Airport Road,2732.0,4.0,204.0,4
5189,Old Airport Road,1798.0,3.0,150.0,3
5190,Old Airport Road,2774.0,4.0,208.0,4
5191,Old Airport Road,1184.0,2.0,78.0,2
5192,Old Airport Road,3504.0,4.0,262.0,4
5193,Old Airport Road,1055.0,2.0,75.0,2
5194,Old Madras Road,1425.0,2.0,94.0,3
5198,Old Madras Road,935.0,2.0,45.0,2
5200,Old Madras Road,1720.0,3.0,100.0,3
5201,Old Madras Road,1200.0,2.0,72.0,2
5202,Old Madras Road,1225.0,2.0,53.55,2
5203,Old Madras Road,1100.0,2.0,70.0,2
5205,Old Madras Road,1171.0,2.0,75.0,2
5206,Old Madras Road,935.0,2.0,45.0,2
5209,Old Madras Road,1065.0,2.0,47.86,2
5210,Old Madras Road,2010.0,3.0,125.0,4
5212,Old Madras Road,1480.0,2.0,84.0,3
5214,Old Madras Road,1210.0,2.0,74.0,2
5215,Old Madras Road,1171.0,2.0,72.0,2
5217,Old Madras Road,1480.0,3.0,95.0,3
5219,Old Madras Road,1210.0,2.0,80.0,2
5220,Old Madras Road,1859.0,3.0,121.0,3
5224,Old Madras Road,2300.0,3.0,142.0,3
5226,Old Madras Road,1210.0,2.0,80.0,2
5227,Old Madras Road,1210.0,2.0,77.0,2
5230,Old Madras Road,1330.0,2.0,74.0,2
5231,Old Madras Road,1720.0,3.0,106.0,3
5233,Old Madras Road,2990.0,3.0,170.0,3
5235,Old Madras Road,1171.0,2.0,73.0,2
5236,Old Madras Road,1630.0,3.0,110.0,3
5237,Old Madras Road,1165.0,2.0,52.0,2
5238,Old Madras Road,2640.0,2.0,170.0,2
5239,Old Madras Road,1165.0,2.0,51.42,2
5240,Padmanabhanagar,1020.0,2.0,63.0,2
5241,Padmanabhanagar,1176.0,2.0,62.0,2
5242,Padmanabhanagar,1258.0,2.0,115.0,2
5244,Padmanabhanagar,1100.0,2.0,65.0,2
5245,Padmanabhanagar,3400.0,3.0,210.0,4
5249,Padmanabhanagar,4500.0,4.0,360.0,3
5250,Padmanabhanagar,1200.0,2.0,60.0,2
5252,Padmanabhanagar,1000.0,1.0,90.0,2
5253,Padmanabhanagar,1067.0,2.0,52.0,2
5257,Padmanabhanagar,1100.0,2.0,60.0,2
5258,Padmanabhanagar,2051.0,3.0,180.0,3
5259,Padmanabhanagar,2051.0,3.0,170.0,3
5260,Pai Layout,1006.0,2.0,35.0,2
5261,Pai Layout,1550.0,2.0,90.0,3
5262,Pai Layout,1050.0,2.0,40.0,2
5263,Pai Layout,1400.0,2.0,67.0,3
5264,Pai Layout,1100.0,2.0,50.0,2
5265,Pai Layout,1255.0,2.0,80.0,2
5266,Pai Layout,1075.0,2.0,35.0,2
5267,Pai Layout,1400.0,2.0,57.5,2
5268,Pai Layout,1175.0,2.0,60.0,2
5269,Pai Layout,810.0,2.0,34.5,2
5270,Pai Layout,1000.0,2.0,34.0,2
5271,Pai Layout,1000.0,2.0,42.0,2
5272,Pai Layout,3800.0,6.0,175.0,6
5273,Pai Layout,1068.0,2.0,48.0,2
5274,Pai Layout,1510.0,2.0,65.0,3
5277,Panathur,1359.0,2.0,87.0,2
5278,Panathur,1438.0,2.0,100.0,2
5279,Panathur,1688.0,3.0,118.0,3
5281,Panathur,1198.0,2.0,77.0,2
5282,Panathur,1180.0,2.0,70.0,2
5283,Panathur,1546.0,3.0,99.0,3
5285,Panathur,1000.0,2.0,65.3,2
5286,Panathur,1109.0,2.0,63.0,2
5287,Panathur,1000.0,2.0,68.0,2
5288,Panathur,1255.0,2.0,79.0,2
5289,Panathur,1205.0,2.0,62.9,2
5290,Panathur,1198.0,2.0,82.0,2
5291,Panathur,1235.0,2.0,65.0,2
5292,Panathur,1210.0,2.0,80.0,2
5293,Panathur,1210.0,2.0,77.0,2
5294,Panathur,661.0,1.0,40.0,1
5295,Panathur,1210.0,2.0,78.0,2
5297,Panathur,1050.0,2.0,60.0,2
5298,Panathur,1398.0,2.0,97.0,2
5299,Panathur,1065.0,2.0,58.0,2
5300,Panathur,1007.0,2.0,64.0,2
5301,Panathur,1210.0,2.0,77.93,2
5302,Panathur,1230.0,2.0,80.0,2
5303,Panathur,980.0,2.0,57.0,2
5304,Panathur,1075.0,2.0,60.0,2
5305,Panathur,1210.0,2.0,69.0,2
5306,Panathur,1343.0,2.0,76.0,2
5307,Parappana Agrahara,1194.0,2.0,47.0,2
5308,Parappana Agrahara,1194.0,2.0,47.0,2
5309,Parappana Agrahara,1194.0,2.0,46.0,2
5310,Parappana Agrahara,1194.0,2.0,47.0,2
5311,Parappana Agrahara,1194.0,2.0,46.0,2
5312,Parappana Agrahara,1194.0,2.0,47.0,2
5313,Parappana Agrahara,1194.0,2.0,47.0,2
5314,Parappana Agrahara,1092.0,2.0,43.0,2
5315,Parappana Agrahara,1194.0,2.0,46.0,2
5316,Parappana Agrahara,1194.0,2.0,47.0,2
5317,Parappana Agrahara,1194.0,2.0,47.0,2
5318,Parappana Agrahara,1194.0,2.0,46.0,2
5319,Parappana Agrahara,1194.0,2.0,46.0,2
5320,Pattandur Agrahara,1550.0,2.0,80.0,3
5321,Pattandur Agrahara,1025.0,2.0,44.5,2
5322,Pattandur Agrahara,1247.0,2.0,59.8,2
5323,Pattandur Agrahara,900.0,2.0,42.0,2
5324,Pattandur Agrahara,1302.0,2.0,66.0,2
5325,Pattandur Agrahara,1550.0,2.0,80.0,3
5326,Pattandur Agrahara,1247.0,2.0,62.35,2
5327,Pattandur Agrahara,1350.0,2.0,68.0,2
5328,Poorna Pragna Layout,920.0,2.0,39.55,2
5331,Poorna Pragna Layout,1160.0,2.0,46.39,2
5334,Poorna Pragna Layout,965.0,2.0,48.0,2
5339,Poorna Pragna Layout,1160.0,2.0,46.39,2
5341,Poorna Pragna Layout,1160.0,2.0,46.39,2
5344,Poorna Pragna Layout,960.0,2.0,50.0,2
5346,Prithvi Layout,2028.0,4.0,162.0,4
5347,Prithvi Layout,1352.0,2.0,87.5,2
5348,Prithvi Layout,1190.0,2.0,68.0,2
5349,Prithvi Layout,1352.0,2.0,85.0,2
5350,Prithvi Layout,1352.0,2.0,75.0,2
5351,Prithvi Layout,2273.0,4.0,220.0,3
5352,Prithvi Layout,1352.0,3.0,93.0,2
5353,Prithvi Layout,2273.0,4.0,192.0,3
5354,Prithvi Layout,1352.0,2.0,72.0,2
5357,R.T. Nagar,1200.0,2.0,120.0,2
5359,R.T. Nagar,1040.0,2.0,46.0,2
5360,R.T. Nagar,1200.0,2.0,45.0,2
5361,R.T. Nagar,1235.0,2.0,65.0,2
5362,R.T. Nagar,1140.0,3.0,130.0,3
5363,R.T. Nagar,970.0,2.0,55.0,2
5364,R.T. Nagar,1560.0,3.0,125.0,3
5365,R.T. Nagar,1200.0,2.0,60.0,2
5368,R.T. Nagar,1200.0,3.0,140.0,3
5369,R.T. Nagar,1100.0,3.0,125.0,2
5370,R.T. Nagar,1150.0,2.0,72.0,2
5371,R.T. Nagar,1500.0,4.0,185.0,4
5372,R.T. Nagar,3600.0,8.0,165.0,9
5373,R.T. Nagar,1080.0,2.0,48.0,2
5374,R.T. Nagar,1325.0,2.0,52.0,2
5376,R.T. Nagar,1300.0,3.0,145.0,3
5378,R.T. Nagar,1100.0,2.0,85.0,2
5379,R.T. Nagar,1667.0,3.0,130.0,3
5380,Rachenahalli,1050.0,2.0,52.07,2
5382,Rachenahalli,1050.0,2.0,55.5,2
5384,Rachenahalli,1050.0,2.0,53.5,2
5386,Rachenahalli,1220.0,2.0,59.5,2
5387,Rachenahalli,1050.0,2.0,52.5,2
5389,Rachenahalli,1050.0,2.0,52.1,2
5390,Rachenahalli,1050.0,2.0,53.5,2
5391,Rachenahalli,1113.0,2.0,55.0,2
5392,Rachenahalli,3657.0,5.0,220.0,4
5396,Rachenahalli,680.0,1.0,32.64,1
5397,Rachenahalli,412.5,1.0,19.8,1
5398,Rachenahalli,1050.0,2.0,52.5,2
5401,Rachenahalli,690.0,1.0,39.8,1
5402,Rachenahalli,1050.0,2.0,47.25,2
5403,Rachenahalli,1050.0,2.0,55.5,2
5404,Rachenahalli,985.0,2.0,49.97,2
5405,Rachenahalli,1050.0,2.0,52.5,2
5406,Rachenahalli,1050.0,2.0,52.08,2
5408,Rachenahalli,1050.0,2.0,52.07,2
5410,Rachenahalli,1050.0,2.0,52.08,2
5411,Rachenahalli,985.0,2.0,49.97,2
5412,Rachenahalli,1856.0,3.0,106.0,3
5413,Rachenahalli,1050.0,2.0,52.5,2
5414,Rachenahalli,985.0,2.0,50.17,2
5415,Rachenahalli,2600.0,3.0,160.0,3
5418,Rachenahalli,985.0,2.0,50.17,2
5419,Rachenahalli,1050.0,2.0,52.71,2
5422,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5423,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5424,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5425,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5426,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5427,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5428,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5429,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5430,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5431,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5432,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5433,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5434,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5435,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5436,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5437,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5439,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5440,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5441,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5442,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5445,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5446,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5447,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5448,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5449,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5450,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
